Amtsave,Brand,Genre,Country,Desc,Discount,Domain,Image,Insertedon,List_price,Model,Name,Payment_methods_supported,Productcode,Selling_price,Specifications,Type,Uniq_id,Url,Weight
117,Harper Collins Publishers India,Cut Like Wound,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789350293805_225808"", ""ISBN-13""=>""9789350293805"", ""ISBN-10""=>""9350293803"", ""Authored By""=>""Anita Nair"", ""Language""=>""English"", ""Publication Year""=>""2012"", ""Publisher Name""=>""Harper Collins Publishers India"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""HarperCollins India""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",37%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9789350293805_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,325,5789,Cut Like Wound,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44859507,208,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""HarperCollins India""}}",Bestseller Books,75acd254ee323b292ec4524cf3e780b7,https://paytm.com/shop/p/cut-like-wound-9789350293805_225808,500
157,Harper Collins Us,Books | Literature & Fiction | General | Competition,IN,"{""Description""=>{""Brand""=>""Harper Collins Us"", ""Product Code""=>""9780809035786_44120"", ""ISBN-13""=>""9780809035786"", ""ISBN-10""=>""809028166"", ""Authored By""=>""Tim Hamilton"", ""Language""=>""English"", ""Publication Year""=>""2008"", ""Publisher Name""=>""Harper Collins Us"", ""No. Of Pages""=>""354"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780809035786_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1150,6193,Competition,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13633594,993,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2008"", ""publisher_name""=>""Harper Collins Us""}}",Bestseller Books,a95d708d72d57535af624b15eacd28c2,https://paytm.com/shop/p/competition-9780809035786_44120,500
0,Harper Collins Publishers India,Books | Literature & Fiction | Romance | His Seduction Game Plan,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9788172238735_225808"", ""ISBN-13""=>""9.78817E+12"", ""ISBN-10""=>""8172238738"", ""Authored By""=>""Katherine Garbera"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""192"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Mills & Boon""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788172238735_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,5789,His Seduction Game Plan,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",49344191,150,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Mills & Boon""}}",Bestseller Books,05d0c5cf2f3d81889e031d5391747f20,https://paytm.com/shop/p/his-seduction-game-plan-9788172238735_225808,500
347,Bloomsbury,Books | Literature & Fiction | General | Walter Scott And Contemporary Theory,IN,"{""Description""=>{""Brand""=>""Bloomsbury"", ""Product Code""=>""9781441120229_44120"", ""ISBN-13""=>""9781441120229"", ""Authored By""=>""Evan Gottlieb"", ""Language""=>""English"", ""Publication Year""=>""2013"", ""Publisher Name""=>""Bloomsbury"", ""No. Of Pages""=>""200"", ""Weight""=>""500 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",50%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781441120229_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,3819,6281,Walter Scott And Contemporary Theory,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13646924,3472,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Bloomsbury""}}",Bestseller Books,0c1a4c9a83f87d7ba76dfb474c296dba,https://paytm.com/shop/p/walter-scott-and-contemporary-theory-9781441120229_44120,500
54,Harper Collins Publishers India,Books | Literature & Fiction | General | Heiress s Defiance,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351068242_225808"", ""ISBN-13""=>""9789351068242"", ""ISBN-10""=>""9351068242"", ""Authored By""=>""Lynn Raye Harris"", ""Language""=>""English"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""192"", ""Series Name""=>""Chatsfield"", ""Product Weight""=>""500 gm"", ""Author Info""=>""USA TODAY bestselling author Lynn Raye Harris burst onto the scene when she won a writing contest held by Harlequin . The prize was an editor for a year but only six months later, Lynn sold her first novel. A former finalist for the Romance Writers of America s Golden Heart Award, Lynn lives in Alabama with her handsome husband and two crazy cats. Her stories have been called 'exceptional and emotional', 'intense', and 'sizzling'. You can visit her at  .lynnrayeharris.com"", ""Shipping Charge""=>""50"", ""Imprints""=>""Harlequin"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Harlequin""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9789351068242_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,5789,Heiress s Defiance,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44859828,96,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Harlequin""}}",Bestseller Books,1ef18651fe72b049d89a0d84666e3485,https://paytm.com/shop/p/heiress-s-defiance-9789351068242_225808,500
0,Mira,Books | Literature & Fiction | Others | The Siren: Fifty Shades Darker than Grey,IN,"{""Description""=>{""Brand""=>""Mira"", ""Product Code""=>""9788184749625_26010"", ""Author""=>""Tiffany Reisz"", ""Publisher""=>""Mira"", ""Publication Year""=>""2012"", ""Number Of Pages""=>""432"", ""ISBN-10""=>""8184749627"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9788184749625""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788184749625_26010/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,299,6374,The Siren: Fifty Shades Darker Than Grey,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38521356,299,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9788184749625"", ""publisher_name""=>""Mira""}}",Bestseller Books,084cd5769f87340a3ca61bfcfbe2f0fc,https://paytm.com/shop/p/the-siren-fifty-shades-darker-than-grey-9788184749625_26010,500
62,,"Books | Literature & Fiction | Romance | Forget Me Not, Stranger",IN,"{""Description""=>{""Product Code""=>""9788184007305_95907"", ""ISBN-13""=>""9788184007305"", ""ISBN-10""=>""8184007302"", ""Authored By""=>""Novoneel Chakraborty"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Random House"", ""No. Of Pages""=>""296"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",35%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788184007305_95907/0x1920/70/0.jpeg,2016-05-18 08:01:18 +0000,175,439730,"Forget Me Not, Stranger","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",48712754,113,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Random House""}}",Bestseller Books,9238c3d82150c7607efce994cac06dce,https://paytm.com/shop/p/forget-me-not-stranger-9788184007305_95907,500
40,,Books | Literature & Fiction | Fantasy | A Distant Magic,IN,"{""Description""=>{""Product Code""=>""9780345476920_20822"", ""ISBN-13""=>""9780345476920"", ""ISBN-10""=>""345476921"", ""Authored By""=>""Mary Jo Putney"", ""Publication Year""=>""2008"", ""Publisher Name""=>""Del Rey"", ""Imprint""=>""Del Rey"", ""Weight""=>""500 gm"", ""Binding""=>""Others""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",10%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780345476920_20822/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,439730,A Distant Magic,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",48374009,359,"{""specifications""=>{""binding""=>""Others"", ""publication_year""=>""2008"", ""publisher_name""=>""Del Rey""}}",Bestseller Books,860ab0d647b25d7d4f59faa561ba938b,https://paytm.com/shop/p/a-distant-magic-9780345476920_20822,500
48,Delmar Publishing Inc.,Books | Literature & Fiction | Suspense Thriller | Red Dragon,IN,"{""Description""=>{""Brand""=>""Delmar Publishing Inc."", ""Product Code""=>""9780440206156_44120"", ""ISBN-13""=>""9780440206156"", ""ISBN-10""=>""440206154"", ""Authored By""=>""Thomas Harris"", ""Publication Year""=>""1990"", ""Imprint""=>""Dell"", ""Binding""=>""Others"", ""Languages""=>""English"", ""ISBN 13""=>""9780440206156""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",9%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780440206156_44120/0x1920/70/3.jpg,2016-05-18 08:01:18 +0000,527,19363,Red Dragon,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13724193,479,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""1990"", ""isbn_13""=>""9780440206156"", ""publisher_name""=>""Delmar Publishing Inc.""}}",Bestseller Books,9bdccb4b89f6eb776e5be870bf28a71a,https://paytm.com/shop/p/red-dragon-9780440206156_44120,500
88,Penguin,Books | Children & Teens | Children | Fun & Humor | Spirit Bound,IN,"{""Description""=>{""Brand""=>""Penguin"", ""Product Code""=>""9780141331874_191287"", ""ISBN-13""=>""9780141331874"", ""ISBN-10""=>""141331879"", ""Authored By""=>""Richelle Mead"", ""Language""=>""English"", ""Age""=>""12 - 14 years"", ""Publication Year""=>""2010"", ""Publisher Name""=>""Penguin"", ""No. Of Pages""=>""496"", ""Weight""=>""340 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780141331874""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",22%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780141331874_191287/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,4116,Spirit Bound,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38675783,311,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9780141331874"", ""publisher_name""=>""Penguin""}}",Bestseller Books,33a467f7834ca4004730c8effa7439d2,https://paytm.com/shop/p/spirit-bound-9780141331874_191287,500
69,Ingram,Books | Literature & Fiction | Romance | Newcomer,IN,"{""Description""=>{""Brand""=>""Ingram"", ""Product Code""=>""9780778314523_44120"", ""ISBN-13""=>""9780778314523"", ""ISBN-10""=>""778314529"", ""Authored By""=>""Robyn Carr"", ""Language""=>""English"", ""Publication Year""=>""2013"", ""Publisher Name""=>""Ingram"", ""No. Of Pages""=>""360"", ""Imprint""=>""Ingram"", ""Weight""=>""1397 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780778314523_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,503,6994,Newcomer,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13646774,434,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Ingram""}}",Bestseller Books,2d4588e38dd807ca291b65aeef605e69,https://paytm.com/shop/p/newcomer-9780778314523_44120,500
63,Knopf Doubleday Publishing Group,Books | Literature & Fiction | Suspense Thriller | The Third Gate,IN,"{""Description""=>{""Brand""=>""Knopf Doubleday Publishing Group"", ""Product Code""=>""9780307473745_44120"", ""ISBN-13""=>""9780307473745"", ""ISBN-10""=>""307473740"", ""Authored By""=>""Lincoln Child"", ""Publication Year""=>""2013"", ""Imprint""=>""Anchor"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780307473745_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,6999,The Third Gate,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13574836,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Knopf Doubleday Publishing Group""}}",Bestseller Books,8f23e94a21a440433e688f9a4cebbde5,https://paytm.com/shop/p/the-third-gate-9780307473745_44120,500
108,Random House,Books | Literature & Fiction | Social Issues | The Little Coffee Shop Of Kabul (Originally Published As A Cup Of Friendship),IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780345514769_44120"", ""ISBN-13""=>""9780345514769"", ""ISBN-10""=>""345514769"", ""Authored By""=>""Deborah Rodriguez"", ""Publication Year""=>""2012"", ""Imprint""=>""Ballantine Books"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780345514769_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,787,4244,The Little Coffee Shop Of Kabul (Originally Published As A Cup Of Friendship),"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10046211,679,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,71fb1b7fcd479e2e91b02b84d6733a51,https://paytm.com/shop/p/little-coffee-shop-of-kabul-9780345514769_44120,500
54,Harper Collins Publishers India,Books | Literature & Fiction | Literature | A Seal's Secret,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351067450_225808"", ""ISBN-13""=>""9789351067450"", ""ISBN-10""=>""9351067459"", ""Authored By""=>""Tawny Weber"", ""Language""=>""English"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""192"", ""Weight""=>""200 gm"", ""Imprints""=>""Harlequin"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Harlequin""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9789351067450_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,5789,A Seal's Secret,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44859760,96,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Harlequin""}}",Bestseller Books,ec6a12c99083dd06408bbb2b0a9d40e9,https://paytm.com/shop/p/a-seal-s-secret-9789351067450_225808,500
